id,target
250,0.6668190675645029
251,0.4804871717495865
252,0.5183787018755937
253,0.7566741228380767
254,0.44070122781027604
255,0.3132524504101564
256,0.37904018045727184
257,0.2322170932280147
258,0.7022292205978725
259,0.21944097937100912
260,0.5308126637111347
261,0.3326339497859093
262,0.3385662749787314
263,0.655951384113364
264,0.2610887367612451
265,0.7017793245137257
266,0.35803167649199835
267,0.7170539108287141
268,0.4274168099242944
269,0.31093691926880374
270,0.44172799643479327
271,0.6910621744734182
272,0.47157212099341195
273,0.33967290058886934
274,0.35448429330478437
275,0.6247048694013767
276,0.07702939320745024
277,0.7528717004118756
278,0.6727189861949451
279,0.5913265913578047
280,0.3844572957545276
281,0.34179841043554343
282,0.45985692117204513
283,0.20750050360601452
284,0.6418911924086008
285,0.25916328824911306
286,0.5707937062899429
287,0.5427659683008913
288,0.7362376980143215
289,0.8456675234025559
290,0.537561748016272
291,0.31922412945490775
292,0.5870814178421772
293,0.5864051394735998
294,0.4051141107541695
295,0.684172774067995
296,0.5831697407873683
297,0.5987123120652026
298,0.6033545209639329
299,0.26483149822842883
300,0.4414657500142556
301,0.5083292144744923
302,0.7417429225005276
303,0.7317740070090455
304,0.4558799107069492
305,0.6576945882099674
306,0.8906804291570409
307,0.65233351705842
308,0.8123412316817701
309,0.19943974139148718
310,0.7049656374309307
311,0.7310414567668373
312,0.8168946422928549
313,0.6390838216945769
314,0.13636375017681085
315,0.2639149723003745
316,0.7221569241992736
317,0.717995642688271
318,0.14716189362337748
319,0.8136310173723583
320,0.5928324757788193
321,0.4397959033754756
322,0.3954832505517036
323,0.7777817016717712
324,0.663186118668397
325,0.4965852744698003
326,0.27305918121127426
327,0.3249600639783881
328,0.37986431870432436
329,0.5365752757111577
330,0.14600515265304875
331,0.39925952159161265
332,0.30087625182339717
333,0.11097127156119953
334,0.8447722601044427
335,0.6749440331415427
336,0.4143611445393952
337,0.5022012231122148
338,0.5917734722366556
339,0.2060660419821209
340,0.7987370404579345
341,0.22321109803295064
342,0.5170013896420398
343,0.7165739537050971
344,0.7836959880122063
345,0.42381521791804494
346,0.5408629967493631
347,0.5001126827810584
348,0.7534374574638656
349,0.6517142289811316
350,0.6973219982099054
351,0.5711855460846815
352,0.4235300783068854
353,0.45004275890795026
354,0.5737573210268005
355,0.6420598753455055
356,0.12987892548345675
357,0.3645720792492474
358,0.4721605817930234
359,0.5640314748331814
360,0.8042144675469178
361,0.5329568660245128
362,0.2619875315300529
363,0.7044465771442778
364,0.4709886957400613
365,0.09874681686449825
366,0.5643379169032408
367,0.38081445844964346
368,0.1410028276678088
369,0.7565103623185935
370,0.5043208535361839
371,0.6132837569072718
372,0.21920302324550814
373,0.4218539930135128
374,0.7209352752111207
375,0.7898677150935758
376,0.19769904664617988
377,0.35061146553821854
378,0.5928348447662125
379,0.2209401345346032
380,0.49822071230691634
381,0.8439056207467008
382,0.6685689216781923
383,0.8041407688476016
384,0.5440512041272927
385,0.5593427869016041
386,0.8169776769642068
387,0.5771106460381178
388,0.08500412717635877
389,0.2348721417753859
390,0.7410015050560272
391,0.29933747037597014
392,0.5549091750398116
393,0.45792677335713955
394,0.6816147764367436
395,0.6492396408336435
396,0.20400175020497432
397,0.38717843013551545
398,0.6376748188689388
399,0.621669803502208
400,0.5416127698213289
401,0.5827489258829124
402,0.16661920537927927
403,0.447743829847176
404,0.36511813620069367
405,0.71025581199339
406,0.45686271473239115
407,0.1823499771596116
408,0.38170456056709345
409,0.6110867227496136
410,0.8691640590539904
411,0.6417958221377609
412,0.4168093023494398
413,0.7257355472942365
414,0.8195493671489092
415,0.7242233843965542
416,0.4103287970483037
417,0.561913803216092
418,0.3112037641887157
419,0.7457151603938541
420,0.6298413938859881
421,0.32014789973675706
422,0.4100028486059311
423,0.923811247905237
424,0.41632582095104603
425,0.2823949119192156
426,0.3347094632747727
427,0.5023413225927447
428,0.7824506261128125
429,0.20232575044409637
430,0.5106757452569626
431,0.49436063300854627
432,0.5469237091324091
433,0.719965204467126
434,0.8008815873356632
435,0.12363133808533452
436,0.3128760800834581
437,0.279689524678532
438,0.7408596854149048
